Cliente_ID,Idade,Renda_Mensal,Score_Credito,Produto,Valor_Operacao,Estado,Status,Data_Operacao,Canal,Tempo_Relacionamento_Meses
10288,24,5505.87,765,Investimento,17184.39,SP,Adimplente,2023-11-29,Correspondente Bancário,99
10289,33,4873.11,556,Financiamento Veicular,41448.98,SP,Adimplente,2023-05-03,Agência,62
10290,43,4624.93,300,Investimento,16737.22,BA,Adimplente,2022-04-02,Telefone,84
10291,65,3114.87,669,Investimento,45748.26,MG,Adimplente,2022-06-30,Digital,120
10292,69,4556.28,567,Empréstimo Pessoal,36113.72,CE,Adimplente,2022-10-24,Correspondente Bancário,113
10293,66,5843.37,707,Empréstimo Pessoal,54324.59,SP,Adimplente,2023-04-11,Digital,83
10294,19,4129.56,850,Previdência,1776.59,GO,Adimplente,2022-07-17,Agência,104
10295,18,6501.17,850,Cartão de Crédito,1440.24,RJ,Adimplente,2022-01-15,Correspondente Bancário,95
10296,65,5391.95,625,Conta Corrente,175.49,BA,Adimplente,2023-02-20,Agência,106
10297,29,5633.96,526,Seguro,1101.25,MG,Inadimplente,2022-05-24,Digital,62
10298,22,6777.33,738,Conta Corrente,260.79,PE,Adimplente,2022-10-01,Digital,43
10299,54,3946.49,594,Consignado,16221.7,RS,Adimplente,2022-08-30,Digital,8
10300,49,6318.76,709,Cartão de Crédito,1065.81,MG,Adimplente,2023-12-22,Agência,99
10301,26,4227.05,551,Consignado,23936.83,PR,Adimplente,2022-05-17,Telefone,62
10302,58,5679.03,688,Financiamento Veicular,42029.97,MG,Adimplente,2023-04-28,Telefone,97
10303,52,3708.46,528,Investimento,26749.83,BA,Adimplente,2023-01-06,Digital,10
10304,36,3178.59,828,Cartão de Crédito,759.76,SP,Adimplente,2022-12-02,Agência,110
10305,65,5183.73,562,Previdência,1575.38,SP,Adimplente,2023-06-07,Agência,58
10306,33,1229.6,749,Empréstimo Pessoal,6160.0,MG,Adimplente,2023-04-19,Correspondente Bancário,87
10307,20,4407.47,460,Consignado,17568.21,PR,Inadimplente,2022-08-12,Correspondente Bancário,75
10308,37,1787.25,767,Cartão de Crédito,525.34,SP,Adimplente,2022-03-03,Telefone,120
10309,41,6558.47,505,Cartão de Crédito,546.57,CE,Adimplente,2022-05-19,Correspondente Bancário,99
10310,50,7100.22,689,Seguro,1172.81,RJ,Adimplente,2023-01-22,Correspondente Bancário,49
10311,41,3272.1,803,Cartão de Crédito,814.76,PR,Adimplente,2022-07-02,Agência,69
10312,69,5856.63,620,Seguro,1752.23,MG,Adimplente,2022-11-02,Agência,60
10313,28,6798.27,496,Seguro,871.27,MG,Adimplente,2022-10-10,Agência,25
10314,66,6804.94,725,Cartão de Crédito,1447.89,SP,Adimplente,2022-01-17,Correspondente Bancário,31
10315,25,5428.9,524,Investimento,22875.61,SP,Adimplente,2022-02-19,Digital,32
10316,53,6468.61,589,Empréstimo Pessoal,35375.19,RJ,Adimplente,2022-02-27,Agência,18
10317,55,3701.34,690,Consignado,32483.96,SP,Adimplente,2022-11-25,Telefone,31
10318,57,5166.24,850,Consignado,32634.74,GO,Adimplente,2023-07-25,Agência,76
10319,37,4065.79,654,Financiamento Veicular,51130.29,RS,Adimplente,2022-12-19,Correspondente Bancário,83
10320,52,3532.42,653,Seguro,1544.46,BA,Adimplente,2022-11-04,Telefone,49
10321,65,5072.13,761,Financiamento Veicular,30662.93,BA,Adimplente,2023-12-26,Correspondente Bancário,19
10322,42,5695.06,658,Previdência,1951.68,PE,Adimplente,2022-05-18,Correspondente Bancário,50
10323,52,7327.02,745,Investimento,32688.59,SP,Adimplente,2023-01-15,Telefone,12
10324,42,5530.31,812,Investimento,34009.92,SP,Adimplente,2022-03-16,Correspondente Bancário,25
10325,46,6283.86,601,Investimento,15856.21,MG,Adimplente,2022-08-05,Telefone,120
10326,35,6306.57,300,Investimento,37597.08,CE,Adimplente,2022-09-06,Digital,90
10327,63,10375.07,527,Investimento,28051.89,RJ,Adimplente,2023-01-25,Agência,60
10328,35,1379.94,831,Conta Corrente,512.82,SP,Adimplente,2022-04-11,Telefone,103
10329,19,3624.13,645,Previdência,1871.5,BA,Adimplente,2023-02-28,Telefone,6
10330,52,7948.11,599,Investimento,13777.93,BA,Adimplente,2023-08-17,Digital,93
10331,33,4295.97,825,Seguro,994.8,SP,Adimplente,2022-09-09,Agência,64
10332,58,6771.61,635,Conta Corrente,966.51,SP,Adimplente,2023-05-18,Correspondente Bancário,59
10333,53,5460.02,336,Financiamento Veicular,26002.27,BA,Adimplente,2023-05-16,Telefone,24
10334,50,9210.4,424,Empréstimo Pessoal,87110.46,MG,Adimplente,2022-01-07,Digital,53
10335,21,2773.89,713,Financiamento Veicular,19417.92,SC,Adimplente,2022-08-12,Agência,65
10336,50,7443.6,640,Previdência,1488.93,RJ,Adimplente,2023-06-29,Correspondente Bancário,71
10337,31,8499.16,850,Seguro,1303.61,SP,Adimplente,2023-05-30,Telefone,105
10338,38,2971.16,540,Seguro,660.52,SC,Adimplente,2022-06-02,Agência,31
10339,65,6565.74,604,Investimento,40945.51,RS,Adimplente,2023-02-11,Telefone,11
10340,37,3069.0,517,Conta Corrente,565.0,CE,Adimplente,2022-08-20,Correspondente Bancário,39
10341,25,5060.32,572,Cartão de Crédito,595.19,PR,Adimplente,2023-07-20,Digital,61
10342,24,4486.82,366,Empréstimo Pessoal,4627.29,RS,Adimplente,2023-10-23,Agência,101
10343,20,1000.0,592,Conta Corrente,894.79,RS,Adimplente,2022-08-24,Digital,28
10344,34,5848.47,642,Previdência,1526.64,SP,Adimplente,2023-07-11,Digital,73
10345,50,5286.68,630,Empréstimo Pessoal,1812.14,SP,Adimplente,2022-05-28,Telefone,97
10346,65,7958.16,850,Seguro,743.68,PE,Adimplente,2023-02-03,Telefone,87
10347,29,6222.29,850,Conta Corrente,790.5,RJ,Adimplente,2022-03-22,Agência,65
10348,68,9581.77,537,Conta Corrente,232.14,SP,Inadimplente,2023-09-12,Correspondente Bancário,99
10349,39,5214.08,343,Seguro,544.44,CE,Adimplente,2023-04-07,Telefone,63
10350,39,4788.94,635,Investimento,22160.55,RJ,Adimplente,2023-11-08,Correspondente Bancário,49
10351,63,4631.29,706,Cartão de Crédito,1209.78,BA,Adimplente,2022-03-26,Telefone,35
10352,47,4120.82,521,Financiamento Veicular,63077.59,RJ,Adimplente,2022-04-20,Agência,12
10353,55,1000.0,528,Empréstimo Pessoal,4239.26,PE,Adimplente,2022-05-16,Correspondente Bancário,12
10354,55,4559.61,850,Financiamento Veicular,21714.04,RJ,Adimplente,2023-07-22,Correspondente Bancário,12
10355,62,1000.0,611,Conta Corrente,291.85,GO,Adimplente,2022-03-28,Digital,93
10356,68,5904.07,749,Investimento,34580.48,RS,Adimplente,2022-10-03,Agência,39
10357,25,2519.88,510,Consignado,7152.93,MG,Adimplente,2022-11-03,Digital,62
10358,44,3211.33,641,Cartão de Crédito,834.07,RJ,Adimplente,2023-09-24,Agência,26
10359,44,3661.18,600,Previdência,510.15,SP,Adimplente,2023-09-28,Telefone,49
10360,51,4590.13,549,Conta Corrente,815.48,RJ,Adimplente,2023-09-01,Correspondente Bancário,18
10361,38,5013.74,823,Consignado,36545.42,RJ,Adimplente,2023-02-12,Agência,41
10362,47,7168.96,442,Consignado,104100.05,BA,Adimplente,2022-11-30,Correspondente Bancário,49
10363,50,3844.94,695,Consignado,21686.93,SC,Adimplente,2022-07-24,Correspondente Bancário,76
10364,45,5960.29,597,Financiamento Veicular,76945.3,PR,Adimplente,2023-12-27,Digital,27
10365,64,10461.73,712,Previdência,1728.45,BA,Adimplente,2023-02-23,Digital,87
10366,50,5754.7,599,Previdência,863.03,SP,Adimplente,2023-03-10,Telefone,102
10367,22,4639.02,780,Seguro,1373.37,SP,Adimplente,2023-12-10,Correspondente Bancário,54
10368,65,3441.7,509,Empréstimo Pessoal,24446.49,BA,Adimplente,2023-09-01,Telefone,82
10369,36,4611.34,824,Cartão de Crédito,1080.93,SP,Adimplente,2023-10-25,Agência,79
10370,21,3227.56,646,Empréstimo Pessoal,31237.59,RS,Adimplente,2023-03-17,Correspondente Bancário,14
10371,52,5537.32,451,Empréstimo Pessoal,28767.12,SP,Adimplente,2023-08-18,Agência,89
10372,66,5207.09,752,Investimento,23690.1,MG,Adimplente,2023-12-09,Correspondente Bancário,65
10373,34,1000.0,620,Financiamento Veicular,46380.12,RJ,Adimplente,2022-03-29,Digital,15
10374,61,4962.88,394,Financiamento Veicular,44596.62,RJ,Inadimplente,2023-05-10,Telefone,45
10375,45,7152.29,700,Previdência,978.36,SP,Adimplente,2023-12-29,Correspondente Bancário,15
10376,47,4201.78,801,Empréstimo Pessoal,28774.74,SC,Adimplente,2022-09-07,Digital,67
10377,46,3694.21,842,Financiamento Veicular,51390.18,MG,Adimplente,2022-08-26,Telefone,103
10378,63,2244.6,593,Seguro,1460.72,RS,Adimplente,2022-01-30,Agência,95
10379,23,1284.02,672,Investimento,20052.95,MG,Adimplente,2022-07-30,Correspondente Bancário,36
10380,52,6662.7,658,Cartão de Crédito,1048.25,RS,Adimplente,2022-04-27,Agência,34
10381,58,4637.04,850,Previdência,1395.46,MG,Adimplente,2023-08-25,Telefone,15
10382,54,6544.04,528,Conta Corrente,617.36,RJ,Adimplente,2023-12-24,Correspondente Bancário,103
10383,41,8062.65,580,Consignado,81612.69,PE,Adimplente,2022-09-02,Digital,40
10384,46,6842.5,525,Cartão de Crédito,1293.18,SP,Adimplente,2022-05-22,Agência,74
10385,66,3915.26,433,Seguro,1453.25,RJ,Adimplente,2023-10-23,Correspondente Bancário,120
10386,63,5289.74,687,Financiamento Veicular,33774.26,MG,Adimplente,2023-04-07,Correspondente Bancário,80
10387,48,3770.45,850,Empréstimo Pessoal,18787.35,GO,Adimplente,2023-01-29,Digital,72
10388,52,3583.42,620,Previdência,1123.45,RJ,Adimplente,2023-05-16,Correspondente Bancário,22
10389,50,5685.63,518,Cartão de Crédito,852.17,RS,Adimplente,2023-07-05,Agência,37
10390,69,3335.41,678,Financiamento Veicular,50732.2,BA,Adimplente,2022-04-27,Correspondente Bancário,35
10391,38,1000.0,738,Conta Corrente,760.0,MG,Adimplente,2022-08-12,Digital,55
10392,49,3223.7,627,Cartão de Crédito,639.06,BA,Adimplente,2023-04-06,Agência,34
10393,40,4386.24,850,Conta Corrente,439.07,GO,Adimplente,2022-08-31,Digital,27
10394,50,8042.8,528,Conta Corrente,165.98,GO,Adimplente,2022-07-31,Correspondente Bancário,105
10395,20,4018.13,607,Investimento,27081.76,SC,Adimplente,2022-06-22,Telefone,42
10396,35,6023.85,694,Consignado,86104.06,SP,Adimplente,2023-11-27,Telefone,105
10397,42,4663.38,709,Cartão de Crédito,1325.99,SP,Adimplente,2023-11-03,Correspondente Bancário,17
10398,59,7452.81,657,Financiamento Veicular,68851.32,SP,Adimplente,2023-11-24,Telefone,51
10399,48,7314.19,458,Previdência,1441.72,SP,Adimplente,2022-03-19,Telefone,82
10400,20,7352.35,850,Cartão de Crédito,1684.96,RJ,Adimplente,2023-04-11,Telefone,63
10401,57,1532.03,615,Conta Corrente,730.93,RS,Adimplente,2023-11-12,Digital,90
10402,63,5413.45,667,Conta Corrente,217.83,SC,Adimplente,2022-08-05,Correspondente Bancário,64
10403,41,6517.88,743,Consignado,33683.94,RJ,Adimplente,2023-08-03,Telefone,110
10404,67,5763.08,555,Previdência,568.91,BA,Adimplente,2023-04-16,Digital,3
10405,49,6273.19,659,Cartão de Crédito,1109.84,PE,Adimplente,2023-03-15,Agência,26
10406,64,5116.7,548,Financiamento Veicular,25333.54,GO,Adimplente,2022-10-08,Telefone,12
10407,39,3510.43,712,Conta Corrente,664.51,SP,Adimplente,2022-02-23,Telefone,51
10408,40,1605.81,609,Consignado,10909.69,PR,Adimplente,2022-04-08,Agência,1
10409,19,3708.86,690,Investimento,30090.3,MG,Adimplente,2023-04-01,Agência,2
10410,44,10356.22,493,Empréstimo Pessoal,102347.34,PR,Adimplente,2022-05-16,Digital,62
10411,59,4028.7,526,Cartão de Crédito,1017.83,SP,Inadimplente,2022-11-17,Digital,48
10412,19,1081.22,445,Consignado,10763.69,SP,Adimplente,2022-03-12,Agência,68
10413,43,6465.3,543,Empréstimo Pessoal,29013.64,RS,Adimplente,2023-10-06,Agência,96
10414,34,6710.92,300,Financiamento Veicular,70897.56,PE,Inadimplente,2022-04-13,Correspondente Bancário,18
10415,57,7574.65,604,Cartão de Crédito,1123.06,RS,Adimplente,2022-05-24,Correspondente Bancário,32
10416,50,5941.96,570,Consignado,49770.49,PR,Adimplente,2023-09-15,Agência,37
10417,26,6691.2,673,Empréstimo Pessoal,14541.34,SC,Adimplente,2022-07-13,Telefone,96
10418,60,8680.43,657,Seguro,1675.7,SP,Adimplente,2022-09-03,Digital,64
10419,65,3509.05,839,Seguro,1457.12,SP,Adimplente,2022-01-13,Correspondente Bancário,47
10420,56,3112.3,850,Conta Corrente,365.41,SP,Adimplente,2023-04-28,Correspondente Bancário,99
10421,46,2810.83,821,Cartão de Crédito,504.73,SP,Adimplente,2022-03-03,Digital,102
10422,59,4468.46,582,Seguro,1135.36,MG,Adimplente,2023-10-18,Correspondente Bancário,69
10423,43,7866.84,576,Financiamento Veicular,20136.4,SP,Adimplente,2022-06-09,Telefone,69
10424,52,6056.14,780,Conta Corrente,310.17,RJ,Adimplente,2022-09-02,Digital,8
10425,67,5977.38,397,Investimento,6683.34,SP,Adimplente,2022-02-26,Correspondente Bancário,40
10426,42,1361.38,603,Financiamento Veicular,60597.47,SP,Adimplente,2022-12-22,Agência,67
10427,41,3613.63,614,Consignado,40891.4,SP,Adimplente,2022-05-01,Agência,99
10428,30,1328.68,738,Empréstimo Pessoal,4341.78,RJ,Adimplente,2023-12-31,Correspondente Bancário,74
10429,24,7342.49,742,Cartão de Crédito,594.4,MG,Adimplente,2022-06-20,Telefone,48
10430,53,8171.29,538,Financiamento Veicular,73127.45,SP,Adimplente,2022-04-29,Digital,30
10431,62,6559.13,588,Empréstimo Pessoal,16795.9,SP,Adimplente,2023-01-28,Digital,118
10432,37,3026.43,717,Financiamento Veicular,50936.21,SP,Adimplente,2023-11-03,Digital,54
10433,18,7964.04,530,Investimento,45876.88,RJ,Adimplente,2022-03-21,Correspondente Bancário,74
10434,25,4493.49,831,Conta Corrente,179.34,SP,Adimplente,2022-02-17,Digital,52
10435,63,2571.08,741,Cartão de Crédito,709.88,GO,Adimplente,2022-03-30,Telefone,71
10436,33,3071.19,676,Previdência,937.39,SP,Adimplente,2023-09-30,Agência,32
10437,31,4139.69,709,Previdência,1996.68,RJ,Adimplente,2023-07-14,Correspondente Bancário,98
10438,29,5099.16,580,Investimento,2171.6,SP,Adimplente,2023-10-14,Correspondente Bancário,108
10439,68,4677.31,556,Empréstimo Pessoal,35738.55,PE,Adimplente,2022-11-11,Digital,14
10440,40,2174.66,586,Investimento,21570.98,MG,Adimplente,2022-05-26,Agência,92
10441,32,7426.63,725,Consignado,100060.08,SP,Adimplente,2023-12-19,Agência,115
10442,45,4698.79,680,Conta Corrente,580.77,MG,Adimplente,2023-10-15,Digital,105
10443,51,3572.49,587,Seguro,1152.47,SP,Adimplente,2022-08-31,Digital,38
10444,19,7220.6,762,Consignado,76194.21,SC,Adimplente,2022-11-22,Correspondente Bancário,58
10445,49,2633.19,624,Consignado,6240.01,SP,Adimplente,2022-04-22,Agência,20
10446,40,1742.22,546,Cartão de Crédito,507.12,SP,Adimplente,2023-01-02,Correspondente Bancário,99
10447,39,7544.97,688,Investimento,13985.39,MG,Adimplente,2022-06-11,Correspondente Bancário,104
10448,68,8782.78,498,Consignado,29112.17,SC,Adimplente,2022-06-01,Digital,12
10449,42,4075.81,397,Investimento,26159.52,CE,Adimplente,2022-09-24,Correspondente Bancário,105
10450,39,4908.06,649,Financiamento Veicular,70549.08,SP,Adimplente,2023-07-18,Correspondente Bancário,32
10451,39,2706.67,551,Cartão de Crédito,537.89,MG,Inadimplente,2022-08-16,Agência,17
10452,66,5010.99,612,Investimento,34627.98,SC,Adimplente,2022-03-28,Telefone,75
10453,69,4048.59,505,Consignado,2302.1,PE,Inadimplente,2023-10-24,Digital,57
10454,59,4795.74,831,Financiamento Veicular,22964.3,SP,Adimplente,2022-02-21,Telefone,22
10455,23,5818.52,551,Seguro,1244.19,SC,Adimplente,2023-03-13,Correspondente Bancário,23
10456,32,2803.71,585,Conta Corrente,274.98,SP,Adimplente,2022-06-02,Agência,5
10457,60,4276.38,707,Investimento,21187.62,PR,Adimplente,2022-03-04,Correspondente Bancário,12
10458,54,1392.44,444,Consignado,4966.53,RJ,Adimplente,2023-06-23,Correspondente Bancário,32
10459,50,4290.03,432,Empréstimo Pessoal,21098.9,CE,Adimplente,2022-12-19,Telefone,117
10460,25,4813.13,707,Conta Corrente,26.06,RJ,Adimplente,2022-01-31,Agência,115
10461,61,5457.96,583,Consignado,43814.91,SP,Adimplente,2022-08-27,Correspondente Bancário,21
10462,61,5479.15,515,Cartão de Crédito,804.84,SP,Adimplente,2022-02-27,Agência,98
10463,22,6807.85,741,Investimento,18385.43,RS,Adimplente,2022-06-27,Correspondente Bancário,23
10464,56,1920.67,528,Investimento,45785.02,RS,Inadimplente,2023-12-19,Telefone,46
10465,21,2027.45,609,Financiamento Veicular,69385.29,RS,Adimplente,2023-05-20,Agência,70
10466,23,6057.92,516,Consignado,9111.32,SP,Adimplente,2022-08-13,Digital,3
10467,62,1000.0,696,Previdência,1709.67,SP,Adimplente,2022-07-01,Agência,118
10468,49,5366.6,850,Conta Corrente,586.61,SP,Adimplente,2022-04-24,Agência,109
10469,69,2639.41,371,Conta Corrente,704.54,CE,Adimplente,2023-08-24,Telefone,13
10470,47,8145.63,667,Conta Corrente,975.86,SP,Adimplente,2023-03-24,Agência,102
10471,64,5500.9,778,Previdência,1560.77,PR,Adimplente,2023-09-21,Agência,101
10472,52,4561.69,587,Conta Corrente,378.38,SP,Adimplente,2022-10-29,Agência,17
10473,57,7455.44,480,Financiamento Veicular,70299.2,BA,Adimplente,2023-08-05,Correspondente Bancário,5
10474,69,2873.2,713,Financiamento Veicular,56577.04,RS,Adimplente,2023-05-24,Agência,19
10475,33,3253.18,800,Conta Corrente,346.81,BA,Adimplente,2023-10-14,Agência,114
10476,30,2477.09,784,Cartão de Crédito,608.59,SC,Adimplente,2022-09-13,Telefone,89
10477,67,3269.92,705,Cartão de Crédito,846.5,RJ,Adimplente,2023-03-25,Digital,94
10478,59,5122.23,665,Seguro,1239.62,CE,Adimplente,2023-07-14,Correspondente Bancário,49
10479,47,5987.9,515,Cartão de Crédito,710.86,SC,Inadimplente,2022-02-04,Agência,38
10480,36,6922.84,780,Empréstimo Pessoal,6062.58,RJ,Adimplente,2023-01-20,Digital,21
10481,34,1350.55,771,Cartão de Crédito,467.95,MG,Adimplente,2023-05-10,Digital,91
10482,36,4656.27,479,Empréstimo Pessoal,28671.06,RJ,Adimplente,2022-02-24,Agência,13
10483,45,2783.67,705,Conta Corrente,409.28,SP,Adimplente,2023-07-08,Agência,34
10484,43,4589.43,748,Consignado,4367.34,SP,Adimplente,2023-05-18,Digital,20
10485,54,9668.33,782,Empréstimo Pessoal,9384.57,RJ,Adimplente,2023-10-03,Correspondente Bancário,77
10486,43,5583.72,639,Previdência,810.43,SP,Adimplente,2022-03-25,Digital,61
10487,40,6798.93,521,Cartão de Crédito,1225.1,SP,Adimplente,2022-09-29,Correspondente Bancário,12
10488,26,8921.38,575,Seguro,1054.1,SP,Adimplente,2022-09-27,Correspondente Bancário,57
10489,29,7254.72,499,Previdência,1346.37,SP,Adimplente,2023-12-15,Telefone,86
10490,18,4104.17,642,Cartão de Crédito,1090.98,SP,Adimplente,2023-08-27,Telefone,30
10491,18,2448.34,613,Empréstimo Pessoal,23676.18,SC,Adimplente,2023-05-02,Correspondente Bancário,74
10492,64,4939.71,850,Investimento,20345.41,MG,Adimplente,2022-02-05,Digital,65
10493,51,3864.59,784,Financiamento Veicular,26237.13,SP,Adimplente,2022-08-05,Correspondente Bancário,104
10494,49,1950.96,795,Investimento,4840.06,SP,Adimplente,2022-07-26,Correspondente Bancário,106
10495,65,5481.85,721,Financiamento Veicular,35783.72,SC,Adimplente,2022-03-10,Telefone,12
10496,42,5531.77,595,Seguro,1784.94,MG,Adimplente,2022-01-13,Telefone,101
10497,57,8538.23,609,Seguro,722.3,SP,Adimplente,2022-04-13,Agência,119
10498,62,4276.47,622,Cartão de Crédito,1115.19,RS,Adimplente,2022-12-19,Digital,113
10499,18,5560.24,678,Seguro,1358.03,SP,Adimplente,2022-06-26,Correspondente Bancário,36
10500,33,3669.03,708,Seguro,558.17,SP,Adimplente,2022-12-06,Correspondente Bancário,89
10501,56,6746.34,650,Investimento,46120.91,SP,Adimplente,2022-01-21,Correspondente Bancário,44
10502,22,4750.76,606,Consignado,61300.83,SP,Adimplente,2022-08-22,Correspondente Bancário,18
10503,39,2654.82,561,Consignado,31049.62,CE,Adimplente,2023-03-03,Correspondente Bancário,78
10504,46,4973.06,441,Cartão de Crédito,1406.05,SP,Adimplente,2023-05-12,Agência,98
10505,20,5781.05,843,Conta Corrente,65.62,SC,Adimplente,2023-02-18,Agência,18
10506,29,5510.55,850,Empréstimo Pessoal,46285.01,SP,Adimplente,2023-04-13,Agência,7
10507,43,7091.79,830,Conta Corrente,368.35,PR,Adimplente,2023-02-11,Telefone,82
10508,33,2103.89,461,Cartão de Crédito,548.86,PR,Adimplente,2022-07-01,Agência,112
10509,68,3314.51,768,Previdência,1016.37,RS,Adimplente,2022-09-22,Telefone,96
10510,54,6279.57,804,Cartão de Crédito,568.71,SP,Adimplente,2022-08-08,Correspondente Bancário,110
10511,39,3549.46,589,Investimento,14185.1,PR,Adimplente,2022-01-21,Agência,111
10512,46,5480.94,723,Empréstimo Pessoal,35834.69,MG,Adimplente,2022-01-09,Agência,29
10513,31,1000.0,582,Consignado,10978.37,RS,Adimplente,2022-10-09,Telefone,55
10514,45,10431.89,850,Seguro,878.0,SC,Adimplente,2023-11-25,Correspondente Bancário,67
10515,22,4460.56,705,Seguro,1267.27,RS,Adimplente,2023-01-19,Digital,72
10516,64,7387.91,512,Consignado,53903.88,SP,Adimplente,2022-10-11,Digital,82
10517,66,4326.2,750,Conta Corrente,656.12,GO,Adimplente,2023-10-30,Telefone,39
10518,47,5829.4,809,Investimento,45084.67,SP,Adimplente,2023-09-07,Agência,52
10519,63,7983.84,680,Conta Corrente,655.4,PR,Adimplente,2022-09-23,Digital,117
10520,69,7331.61,722,Seguro,1374.54,RJ,Adimplente,2022-07-14,Digital,44
10521,22,4591.09,640,Investimento,45419.8,PR,Adimplente,2023-06-04,Correspondente Bancário,39
10522,29,4729.49,480,Financiamento Veicular,34095.96,SC,Adimplente,2022-09-22,Agência,93
10523,33,7007.13,627,Financiamento Veicular,57538.25,PE,Adimplente,2022-08-17,Telefone,96
10524,43,9666.49,728,Consignado,54521.28,RJ,Adimplente,2023-04-20,Telefone,109
10525,43,5384.57,631,Cartão de Crédito,1026.7,MG,Adimplente,2022-05-03,Digital,112
